,x,y,price_level,category,predicted_success
386,568645.0,5929563,€€€,cafes,0.7653105528072107
387,568645.0,5930563,€€€,cafes,0.7653105528072107
388,568645.0,5931563,€€€,cafes,0.8789699240275504
389,568645.0,5932563,€€€,cafes,0.9260826717794289
390,568645.0,5933563,€€€,cafes,0.9260826717794289
391,568645.0,5934563,€€€,cafes,0.9260826717794289
392,568645.0,5935563,€€€,cafes,0.9260826717794289
393,568645.0,5936563,€€€,cafes,0.9260826717794289
394,568645.0,5937563,€€€,cafes,0.9260826717794289
395,568645.0,5938563,€€€,cafes,0.8789699240275504
396,568645.0,5939563,€€€,cafes,0.9260826717794289
397,568645.0,5940563,€€€,cafes,0.8818330118971981
398,568645.0,5941563,€€€,cafes,0.9260826717794289
399,568645.0,5942563,€€€,cafes,0.8789699240275504
400,568645.0,5943563,€€€,cafes,0.7653105528072107
401,568645.0,5944563,€€€,cafes,0.8714192106979368
402,568645.0,5945563,€€€,cafes,0.7653105528072107
403,568645.0,5946563,€€€,cafes,0.7653105528072107
404,568645.0,5947563,€€€,cafes,0.7653105528072107
405,568645.0,5948563,€€€,cafes,0.7653105528072107
406,569645.0,5924563,€€€,cafes,0.33763200344784844
407,569645.0,5925563,€€€,cafes,0.7653105528072107
408,569645.0,5926563,€€€,cafes,0.7653105528072107
409,569645.0,5927563,€€€,cafes,0.7653105528072107
410,569645.0,5928563,€€€,cafes,0.7653105528072107
411,569645.0,5929563,€€€,cafes,0.7653105528072107
412,569645.0,5930563,€€€,cafes,0.7653105528072107
413,569645.0,5931563,€€€,cafes,0.7653105528072107
414,569645.0,5932563,€€€,cafes,0.7653105528072107
415,569645.0,5933563,€€€,cafes,0.8818330118971981
416,569645.0,5934563,€€€,cafes,0.9260826717794289
417,569645.0,5935563,€€€,cafes,0.9260826717794289
418,569645.0,5936563,€€€,cafes,0.8789699240275504
419,569645.0,5937563,€€€,cafes,0.9260826717794289
420,569645.0,5938563,€€€,cafes,0.9260826717794289
421,569645.0,5939563,€€€,cafes,0.8789699240275504
422,569645.0,5940563,€€€,cafes,0.9260826717794289
423,569645.0,5941563,€€€,cafes,0.7653105528072107
424,569645.0,5942563,€€€,cafes,0.7653105528072107
425,569645.0,5943563,€€€,cafes,0.8789699240275504
426,569645.0,5944563,€€€,cafes,0.8714192106979368
427,569645.0,5945563,€€€,cafes,0.8714192106979368
428,569645.0,5946563,€€€,cafes,0.7653105528072107
429,569645.0,5947563,€€€,cafes,0.7653105528072107
430,570645.0,5924563,€€€,cafes,0.7630189830560242
431,570645.0,5925563,€€€,cafes,0.7630189830560242
432,570645.0,5926563,€€€,cafes,0.7630189830560242
433,570645.0,5927563,€€€,cafes,0.7630189830560242
434,570645.0,5928563,€€€,cafes,0.7653105528072107
435,570645.0,5929563,€€€,cafes,0.7653105528072107
436,570645.0,5930563,€€€,cafes,0.7653105528072107
437,570645.0,5931563,€€€,cafes,0.8714192106979368
438,570645.0,5932563,€€€,cafes,0.7653105528072107
439,570645.0,5933563,€€€,cafes,0.7653105528072107
440,570645.0,5934563,€€€,cafes,0.9260826717794289
441,570645.0,5935563,€€€,cafes,0.8714192106979368
442,570645.0,5936563,€€€,cafes,0.9260826717794289
443,570645.0,5936563,€€€,cafes,0.9260826717794289
444,570645.0,5937563,€€€,cafes,0.9260826717794289
445,570645.0,5938563,€€€,cafes,0.7653105528072107
446,570645.0,5939563,€€€,cafes,0.9260826717794289
447,570645.0,5940563,€€€,cafes,0.9260826717794289
448,570645.0,5941563,€€€,cafes,0.8714192106979368
449,570645.0,5942563,€€€,cafes,0.7653105528072107
450,570645.0,5943563,€€€,cafes,0.7630189830560242
451,570645.0,5944563,€€€,cafes,0.8714192106979368
452,570645.0,5945563,€€€,cafes,0.7653105528072107
453,570645.0,5946563,€€€,cafes,0.8714192106979368
454,570645.0,5947563,€€€,cafes,0.7653105528072107
455,570645.0,5948563,€€€,cafes,0.7630189830560242
456,570645.0,5949563,€€€,cafes,0.7630189830560242
457,571645.0,5923563,€€€,cafes,0.7630189830560242
458,571645.0,5924563,€€€,cafes,0.7630189830560242
459,571645.0,5925563,€€€,cafes,0.8691276409467503
460,571645.0,5926563,€€€,cafes,0.7630189830560242
461,571645.0,5927563,€€€,cafes,0.8691276409467503
462,571645.0,5928563,€€€,cafes,0.8789699240275504
463,571645.0,5929563,€€€,cafes,0.7653105528072107
464,571645.0,5930563,€€€,cafes,0.8789699240275504
465,571645.0,5931563,€€€,cafes,0.7653105528072107
466,571645.0,5932563,€€€,cafes,0.8714192106979368
467,571645.0,5933563,€€€,cafes,0.8818330118971981
468,571645.0,5934563,€€€,cafes,0.9260826717794289
469,571645.0,5935563,€€€,cafes,0.7653105528072107
470,571645.0,5936563,€€€,cafes,0.8714192106979368
471,571645.0,5936563,€€€,cafes,0.8714192106979368
472,571645.0,5937563,€€€,cafes,0.8818330118971981
473,571645.0,5937563,€€€,cafes,0.8818330118971981
474,571645.0,5938563,€€€,cafes,0.7653105528072107
475,571645.0,5938563,€€€,cafes,0.7653105528072107
476,571645.0,5939563,€€€,cafes,0.8714192106979368
477,571645.0,5940563,€€€,cafes,0.8789699240275504
478,571645.0,5941563,€€€,cafes,0.9260826717794289
479,571645.0,5942563,€€€,cafes,0.7653105528072107
480,571645.0,5943563,€€€,cafes,0.7630189830560242
481,571645.0,5944563,€€€,cafes,0.876678354276364
482,571645.0,5945563,€€€,cafes,0.8789699240275504
483,571645.0,5946563,€€€,cafes,0.9260826717794289
484,571645.0,5947563,€€€,cafes,0.7653105528072107
485,571645.0,5948563,€€€,cafes,0.7630189830560242
486,571645.0,5949563,€€€,cafes,0.7630189830560242
487,571645.0,5950563,€€€,cafes,0.7630189830560242
488,571645.0,5951563,€€€,cafes,0.7630189830560242
489,571645.0,5952563,€€€,cafes,0.7630189830560242
490,572645.0,5922563,€€€,cafes,0.7630189830560242
491,572645.0,5923563,€€€,cafes,0.7630189830560242
492,572645.0,5924563,€€€,cafes,0.7630189830560242
493,572645.0,5925563,€€€,cafes,0.7630189830560242
494,572645.0,5926563,€€€,cafes,0.7630189830560242
495,572645.0,5927563,€€€,cafes,0.7630189830560242
496,572645.0,5928563,€€€,cafes,0.7653105528072107
497,572645.0,5929563,€€€,cafes,0.7653105528072107
498,572645.0,5930563,€€€,cafes,0.7653105528072107
499,572645.0,5931563,€€€,cafes,0.7653105528072107
500,572645.0,5932563,€€€,cafes,0.8714192106979368
501,572645.0,5933563,€€€,cafes,0.8714192106979368
502,572645.0,5934563,€€€,cafes,0.8714192106979368
503,572645.0,5935563,€€€,cafes,0.7653105528072107
504,572645.0,5936563,€€€,cafes,0.8789699240275504
505,572645.0,5937563,€€€,cafes,0.8789699240275504
506,572645.0,5937563,€€€,cafes,0.8789699240275504
507,572645.0,5938563,€€€,cafes,0.9260826717794289
508,572645.0,5938563,€€€,cafes,0.9260826717794289
509,572645.0,5939563,€€€,cafes,0.7653105528072107
510,572645.0,5940563,€€€,cafes,0.8714192106979368
511,572645.0,5941563,€€€,cafes,0.8789699240275504
512,572645.0,5942563,€€€,cafes,0.8714192106979368
513,572645.0,5943563,€€€,cafes,0.7630189830560242
514,572645.0,5944563,€€€,cafes,0.8795414421460116
515,572645.0,5945563,€€€,cafes,0.8714192106979368
516,572645.0,5946563,€€€,cafes,0.7630189830560242
517,572645.0,5947563,€€€,cafes,0.8691276409467503
518,572645.0,5948563,€€€,cafes,0.7630189830560242
519,572645.0,5949563,€€€,cafes,0.7630189830560242
520,572645.0,5950563,€€€,cafes,0.7630189830560242
521,572645.0,5951563,€€€,cafes,0.876678354276364
522,573645.0,5920563,€€€,cafes,0.32899223314683834
523,573645.0,5921563,€€€,cafes,0.7630189830560242
524,573645.0,5922563,€€€,cafes,0.7630189830560242
525,573645.0,5923563,€€€,cafes,0.7630189830560242
526,573645.0,5924563,€€€,cafes,0.3320087455479245
527,573645.0,5925563,€€€,cafes,0.7372915691063392
528,573645.0,5926563,€€€,cafes,0.33043125075857266
529,573645.0,5927563,€€€,cafes,0.7630189830560242
530,573645.0,5928563,€€€,cafes,0.7630189830560242
531,573645.0,5929563,€€€,cafes,0.7653105528072107
532,573645.0,5930563,€€€,cafes,0.7653105528072107
533,573645.0,5931563,€€€,cafes,0.8714192106979368
534,573645.0,5932563,€€€,cafes,0.8818330118971981
535,573645.0,5933563,€€€,cafes,0.9260826717794289
536,573645.0,5934563,€€€,cafes,0.7653105528072107
537,573645.0,5935563,€€€,cafes,0.7653105528072107
538,573645.0,5936563,€€€,cafes,0.8714192106979368
539,573645.0,5937563,€€€,cafes,0.8789699240275504
540,573645.0,5938563,€€€,cafes,0.8714192106979368
541,573645.0,5939563,€€€,cafes,0.9260826717794289
542,573645.0,5940563,€€€,cafes,0.9260826717794289
543,573645.0,5941563,€€€,cafes,0.8714192106979368
544,573645.0,5942563,€€€,cafes,0.8789699240275504
545,573645.0,5943563,€€€,cafes,0.7630189830560242
546,573645.0,5944563,€€€,cafes,0.8691276409467503
547,573645.0,5945563,€€€,cafes,0.9237911020282424
548,573645.0,5946563,€€€,cafes,0.8714192106979368
549,573645.0,5947563,€€€,cafes,0.7653105528072107
550,573645.0,5948563,€€€,cafes,0.7630189830560242
551,573645.0,5949563,€€€,cafes,0.7630189830560242
552,573645.0,5950563,€€€,cafes,0.7630189830560242
553,573645.0,5951563,€€€,cafes,0.876678354276364
554,574645.0,5920563,€€€,cafes,0.7630189830560242
555,574645.0,5921563,€€€,cafes,0.7630189830560242
556,574645.0,5922563,€€€,cafes,0.7630189830560242
557,574645.0,5923563,€€€,cafes,0.7630189830560242
558,574645.0,5924563,€€€,cafes,0.7372915691063392
559,574645.0,5925563,€€€,cafes,0.7372915691063392
560,574645.0,5926563,€€€,cafes,0.7630189830560242
561,574645.0,5927563,€€€,cafes,0.7630189830560242
562,574645.0,5928563,€€€,cafes,0.7653105528072107
563,574645.0,5929563,€€€,cafes,0.7653105528072107
564,574645.0,5930563,€€€,cafes,0.7653105528072107
565,574645.0,5931563,€€€,cafes,0.8789699240275504
566,574645.0,5932563,€€€,cafes,0.8818330118971981
567,574645.0,5933563,€€€,cafes,0.7653105528072107
568,574645.0,5934563,€€€,cafes,0.7653105528072107
569,574645.0,5935563,€€€,cafes,0.7653105528072107
570,574645.0,5936563,€€€,cafes,0.8789699240275504
571,574645.0,5937563,€€€,cafes,0.8789699240275504
572,574645.0,5938563,€€€,cafes,0.9260826717794289
573,574645.0,5939563,€€€,cafes,0.8714192106979368
574,574645.0,5940563,€€€,cafes,0.8714192106979368
575,574645.0,5941563,€€€,cafes,0.7653105528072107
576,574645.0,5942563,€€€,cafes,0.7653105528072107
577,574645.0,5943563,€€€,cafes,0.7653105528072107
578,574645.0,5944563,€€€,cafes,0.8691276409467503
579,574645.0,5945563,€€€,cafes,0.7630189830560242
580,574645.0,5946563,€€€,cafes,0.7653105528072107
581,574645.0,5947563,€€€,cafes,0.9260826717794289
582,574645.0,5948563,€€€,cafes,0.7653105528072107
583,574645.0,5949563,€€€,cafes,0.7636524162106569
584,574645.0,5950563,€€€,cafes,0.7636524162106569
585,574645.0,5951563,€€€,cafes,0.8773117874309967
586,574645.0,5952563,€€€,cafes,0.7636524162106569
587,575645.0,5920563,€€€,cafes,0.7630189830560242
588,575645.0,5921563,€€€,cafes,0.7630189830560242
589,575645.0,5922563,€€€,cafes,0.7630189830560242
590,575645.0,5923563,€€€,cafes,0.7630189830560242
591,575645.0,5924563,€€€,cafes,0.7372915691063392
592,575645.0,5925563,€€€,cafes,0.7630189830560242
593,575645.0,5926563,€€€,cafes,0.7630189830560242
594,575645.0,5927563,€€€,cafes,0.7653105528072107
595,575645.0,5928563,€€€,cafes,0.7653105528072107
596,575645.0,5929563,€€€,cafes,0.7653105528072107
597,575645.0,5930563,€€€,cafes,0.7653105528072107
598,575645.0,5931563,€€€,cafes,0.7653105528072107
599,575645.0,5932563,€€€,cafes,0.7653105528072107
600,575645.0,5933563,€€€,cafes,0.8714192106979368
601,575645.0,5934563,€€€,cafes,0.7653105528072107
602,575645.0,5935563,€€€,cafes,0.8714192106979368
603,575645.0,5936563,€€€,cafes,0.8789699240275504
604,575645.0,5937563,€€€,cafes,0.8714192106979368
605,575645.0,5938563,€€€,cafes,0.8714192106979368
606,575645.0,5939563,€€€,cafes,0.8818330118971981
607,575645.0,5940563,€€€,cafes,0.7653105528072107
608,575645.0,5941563,€€€,cafes,0.8714192106979368
609,575645.0,5942563,€€€,cafes,0.9260826717794289
610,575645.0,5943563,€€€,cafes,0.7653105528072107
611,575645.0,5944563,€€€,cafes,0.7653105528072107
612,575645.0,5945563,€€€,cafes,0.7653105528072107
613,575645.0,5946563,€€€,cafes,0.7653105528072107
614,575645.0,5947563,€€€,cafes,0.8714192106979368
615,575645.0,5948563,€€€,cafes,0.7636524162106569
616,575645.0,5949563,€€€,cafes,0.7636524162106569
617,575645.0,5950563,€€€,cafes,0.7636524162106569
618,575645.0,5951563,€€€,cafes,0.7636524162106569
619,575645.0,5952563,€€€,cafes,0.7636524162106569
620,575645.0,5953563,€€€,cafes,0.7636524162106569
621,576645.0,5918563,€€€,cafes,0.7630189830560242
622,576645.0,5919563,€€€,cafes,0.8691276409467503
623,576645.0,5920563,€€€,cafes,0.7630189830560242
624,576645.0,5921563,€€€,cafes,0.7630189830560242
625,576645.0,5922563,€€€,cafes,0.7630189830560242
626,576645.0,5923563,€€€,cafes,0.7630189830560242
627,576645.0,5924563,€€€,cafes,0.7372915691063392
628,576645.0,5925563,€€€,cafes,0.7630189830560242
629,576645.0,5926563,€€€,cafes,0.7653105528072107
630,576645.0,5927563,€€€,cafes,0.7653105528072107
631,576645.0,5928563,€€€,cafes,0.7653105528072107
632,576645.0,5929563,€€€,cafes,0.7653105528072107
633,576645.0,5930563,€€€,cafes,0.8714192106979368
634,576645.0,5931563,€€€,cafes,0.7653105528072107
635,576645.0,5932563,€€€,cafes,0.7653105528072107
636,576645.0,5934563,€€€,cafes,0.7653105528072107
637,576645.0,5937563,€€€,cafes,0.7653105528072107
638,576645.0,5938563,€€€,cafes,0.7653105528072107
639,576645.0,5939563,€€€,cafes,0.8789699240275504
640,576645.0,5940563,€€€,cafes,0.9260826717794289
641,576645.0,5941563,€€€,cafes,0.8714192106979368
642,576645.0,5942563,€€€,cafes,0.7653105528072107
643,576645.0,5943563,€€€,cafes,0.7653105528072107
644,576645.0,5944563,€€€,cafes,0.7653105528072107
645,576645.0,5945563,€€€,cafes,0.8818330118971981
646,576645.0,5946563,€€€,cafes,0.7653105528072107
647,576645.0,5951563,€€€,cafes,0.7636524162106569
648,576645.0,5952563,€€€,cafes,0.7636524162106569
649,576645.0,5953563,€€€,cafes,0.7636524162106569
650,576645.0,5954563,€€€,cafes,0.7636524162106569
651,577645.0,5917563,€€€,cafes,0.8795414421460116
652,577645.0,5918563,€€€,cafes,0.7630189830560242
653,577645.0,5919563,€€€,cafes,0.7630189830560242
654,577645.0,5920563,€€€,cafes,0.7630189830560242
655,577645.0,5921563,€€€,cafes,0.7630189830560242
656,577645.0,5922563,€€€,cafes,0.32899223314683834
657,577645.0,5923563,€€€,cafes,0.7630189830560242
658,577645.0,5924563,€€€,cafes,0.7372915691063392
659,577645.0,5925563,€€€,cafes,0.8691276409467503
660,577645.0,5926563,€€€,cafes,0.9260826717794289
661,577645.0,5927563,€€€,cafes,0.7653105528072107
662,577645.0,5928563,€€€,cafes,0.7653105528072107
663,577645.0,5929563,€€€,cafes,0.7653105528072107
664,577645.0,5930563,€€€,cafes,0.7653105528072107
665,577645.0,5938563,€€€,cafes,0.7653105528072107
666,577645.0,5939563,€€€,cafes,0.7653105528072107
667,577645.0,5940563,€€€,cafes,0.7653105528072107
668,577645.0,5941563,€€€,cafes,0.7653105528072107
669,577645.0,5942563,€€€,cafes,0.7653105528072107
670,577645.0,5943563,€€€,cafes,0.7653105528072107
671,577645.0,5944563,€€€,cafes,0.7653105528072107
672,577645.0,5945563,€€€,cafes,0.7653105528072107
673,577645.0,5946563,€€€,cafes,0.7653105528072107
674,577645.0,5952563,€€€,cafes,0.7636524162106569
675,577645.0,5953563,€€€,cafes,0.7636524162106569
676,577645.0,5954563,€€€,cafes,0.7636524162106569
677,578645.0,5917563,€€€,cafes,0.9237911020282424
678,578645.0,5918563,€€€,cafes,0.7630189830560242
679,578645.0,5919563,€€€,cafes,0.7630189830560242
680,578645.0,5920563,€€€,cafes,0.7630189830560242
681,578645.0,5921563,€€€,cafes,0.7630189830560242
682,578645.0,5922563,€€€,cafes,0.7630189830560242
683,578645.0,5923563,€€€,cafes,0.7630189830560242
684,578645.0,5924563,€€€,cafes,0.7630189830560242
685,578645.0,5925563,€€€,cafes,0.7653105528072107
686,578645.0,5925563,€€€,cafes,0.7653105528072107
687,578645.0,5926563,€€€,cafes,0.7653105528072107
688,578645.0,5926563,€€€,cafes,0.7653105528072107
689,578645.0,5927563,€€€,cafes,0.8714192106979368
690,578645.0,5927563,€€€,cafes,0.8714192106979368
691,578645.0,5928563,€€€,cafes,0.7653105528072107
692,578645.0,5929563,€€€,cafes,0.8714192106979368
693,578645.0,5938563,€€€,cafes,0.7653105528072107
694,578645.0,5939563,€€€,cafes,0.7653105528072107
695,578645.0,5940563,€€€,cafes,0.8714192106979368
696,578645.0,5941563,€€€,cafes,0.7653105528072107
697,578645.0,5942563,€€€,cafes,0.7653105528072107
698,578645.0,5943563,€€€,cafes,0.7653105528072107
699,578645.0,5944563,€€€,cafes,0.8714192106979368
700,578645.0,5945563,€€€,cafes,0.8714192106979368
701,579645.0,5917563,€€€,cafes,0.7630189830560242
702,579645.0,5918563,€€€,cafes,0.7630189830560242
703,579645.0,5919563,€€€,cafes,0.7630189830560242
704,579645.0,5920563,€€€,cafes,0.7630189830560242
705,579645.0,5921563,€€€,cafes,0.7630189830560242
706,579645.0,5922563,€€€,cafes,0.7630189830560242
707,579645.0,5923563,€€€,cafes,0.7630189830560242
708,579645.0,5924563,€€€,cafes,0.3609262181016512
709,579645.0,5925563,€€€,cafes,0.7653105528072107
710,579645.0,5926563,€€€,cafes,0.8818330118971981
711,579645.0,5926563,€€€,cafes,0.8818330118971981
712,579645.0,5927563,€€€,cafes,0.8818330118971981
713,579645.0,5928563,€€€,cafes,0.9260826717794289
714,579645.0,5929563,€€€,cafes,0.7653105528072107
715,579645.0,5942563,€€€,cafes,0.7653105528072107
716,579645.0,5943563,€€€,cafes,0.7653105528072107
717,580645.0,5917563,€€€,cafes,0.8691276409467503
718,580645.0,5918563,€€€,cafes,0.8691276409467503
719,580645.0,5919563,€€€,cafes,0.7630189830560242
720,580645.0,5920563,€€€,cafes,0.7630189830560242
721,580645.0,5921563,€€€,cafes,0.7630189830560242
722,580645.0,5922563,€€€,cafes,0.7630189830560242
723,580645.0,5923563,€€€,cafes,0.7630189830560242
724,580645.0,5924563,€€€,cafes,0.7653105528072107
725,580645.0,5925563,€€€,cafes,0.7653105528072107
726,580645.0,5926563,€€€,cafes,0.8818330118971981
727,580645.0,5926563,€€€,cafes,0.8818330118971981
728,580645.0,5927563,€€€,cafes,0.9260826717794289
729,580645.0,5927563,€€€,cafes,0.9260826717794289
730,580645.0,5928563,€€€,cafes,0.7653105528072107
731,580645.0,5929563,€€€,cafes,0.7653105528072107
732,581645.0,5917563,€€€,cafes,0.7630189830560242
733,581645.0,5918563,€€€,cafes,0.7630189830560242
734,581645.0,5919563,€€€,cafes,0.7630189830560242
735,581645.0,5920563,€€€,cafes,0.32899223314683834
736,581645.0,5921563,€€€,cafes,0.7630189830560242
737,581645.0,5922563,€€€,cafes,0.7630189830560242
738,581645.0,5923563,€€€,cafes,0.7653105528072107
739,581645.0,5924563,€€€,cafes,0.33461549104676225
740,581645.0,5925563,€€€,cafes,0.8714192106979368
741,581645.0,5925563,€€€,cafes,0.8714192106979368
742,581645.0,5926563,€€€,cafes,0.7653105528072107
743,581645.0,5926563,€€€,cafes,0.7653105528072107
744,581645.0,5927563,€€€,cafes,0.8789699240275504
745,581645.0,5927563,€€€,cafes,0.8789699240275504
746,582645.0,5917563,€€€,cafes,0.7630189830560242
747,582645.0,5918563,€€€,cafes,0.7630189830560242
748,582645.0,5919563,€€€,cafes,0.7630189830560242
749,582645.0,5920563,€€€,cafes,0.7630189830560242
750,582645.0,5921563,€€€,cafes,0.7653105528072107
751,582645.0,5922563,€€€,cafes,0.7653105528072107
752,582645.0,5923563,€€€,cafes,0.7653105528072107
753,582645.0,5924563,€€€,cafes,0.7653105528072107
754,582645.0,5925563,€€€,cafes,0.7653105528072107
755,583645.0,5919563,€€€,cafes,0.7630189830560242
756,583645.0,5920563,€€€,cafes,0.32899223314683834
757,583645.0,5921563,€€€,cafes,0.7630189830560242
758,583645.0,5922563,€€€,cafes,0.7630189830560242
759,583645.0,5923563,€€€,cafes,0.7630189830560242
760,583645.0,5924563,€€€,cafes,0.7630189830560242
761,583645.0,5925563,€€€,cafes,0.7653105528072107
762,583645.0,5925563,€€€,cafes,0.7653105528072107
763,584645.0,5920563,€€€,cafes,0.7630189830560242
764,584645.0,5921563,€€€,cafes,0.7630189830560242
765,584645.0,5922563,€€€,cafes,0.7630189830560242
766,584645.0,5923563,€€€,cafes,0.7630189830560242
767,585645.0,5920563,€€€,cafes,0.3609262181016512
768,585645.0,5921563,€€€,cafes,0.7630189830560242
769,585645.0,5922563,€€€,cafes,0.7630189830560242
770,585645.0,5923563,€€€,cafes,0.7630189830560242
771,586645.0,5921563,€€€,cafes,0.7630189830560242
